title,authors,num_citations,pub_year,pub_id,abstract,object,novelty score
Association of Circulating Tumor DNA and Circulating Tumor Cells After Neoadjuvant Chemotherapy With Disease Recurrence in Patients With Triple-Negative Breast Cancer: Preplanned Secondary Analysis of the BRE12-158 Randomized Clinical Trial.,"[{'authorId': '2596217', 'name': 'M. Radovich'}, {'authorId': '2190079', 'name': 'Guanglong Jiang'}, {'authorId': '31457026', 'name': 'B. Hancock'}, {'authorId': '3631150', 'name': 'C. Chitambar'}, {'authorId': '1839988', 'name': 'R. Nanda'}, {'authorId': '46532782', 'name': 'C. Falkson'}, {'authorId': '6589280', 'name': 'F. Lynce'}, {'authorId': '119739841', 'name': 'C. Gallagher'}, {'authorId': '143905102', 'name': 'C. Isaacs'}, {'authorId': '50252302', 'name': 'M. Blaya'}, {'authorId': '6971864', 'name': 'E. Paplomata'}, {'authorId': '47448029', 'name': 'R. Walling'}, {'authorId': '7548900', 'name': 'K. Daily'}, {'authorId': '2731286', 'name': 'R. Mahtani'}, {'authorId': '48519736', 'name': 'M. Thompson'}, {'authorId': '2105778010', 'name': 'R. Graham'}, {'authorId': '152448602', 'name': 'Maureen E. Cooper'}, {'authorId': '7565270', 'name': 'D. Pavlick'}, {'authorId': '9559525', 'name': 'L. Albacker'}, {'authorId': '6891280', 'name': 'J. Gregg'}, {'authorId': '9049603', 'name': 'Jeffrey P. Solzak'}, {'authorId': '1806037537', 'name': 'Yu-Hsiang Chen'}, {'authorId': '31510064', 'name': 'Casey L. Bales'}, {'authorId': '146586881', 'name': 'E. Cantor'}, {'authorId': '2052756273', 'name': 'F. Shen'}, {'authorId': '5017107', 'name': 'A. Storniolo'}, {'authorId': '2066226', 'name': 'S. Badve'}, {'authorId': '46702703', 'name': 'T. Ballinger'}, {'authorId': '2062334', 'name': 'Chun-Li Chang'}, {'authorId': '2112888357', 'name': 'Y. Zhong'}, {'authorId': '6324845', 'name': 'C. Savran'}, {'authorId': '144123506', 'name': 'K. Miller'}, {'authorId': '39165375', 'name': 'B. Schneider'}]",206,2020.0,1cb51666703718758fe9e05277cc015222640bbd,"Importance
A significant proportion of patients with early-stage triple-negative breast cancer (TNBC) are treated with neoadjuvant chemotherapy. Sequencing of circulating tumor DNA (ctDNA) after surgery, along with enumeration of circulating tumor cells (CTCs), may be used to detect minimal residual disease and assess which patients may experience disease recurrence.


Objective
To determine whether the presence of ctDNA and CTCs after neoadjuvant chemotherapy in patients with early-stage TNBC is independently associated with recurrence and clinical outcomes.


Design, Setting, and Participants
A preplanned secondary analysis was conducted from March 26, 2014, to December 18, 2018, using data from 196 female patients in BRE12-158, a phase 2 multicenter randomized clinical trial that randomized patients with early-stage TNBC who had residual disease after neoadjuvant chemotherapy to receive postneoadjuvant genomically directed therapy vs treatment of physician choice. Patients had blood samples collected for ctDNA and CTCs at time of treatment assignment; ctDNA analysis with survival was performed for 142 patients, and CTC analysis with survival was performed for 123 patients. Median clinical follow-up was 17.2 months (range, 0.3-58.3 months).


Interventions
Circulating tumor DNA was sequenced using the FoundationACT or FoundationOneLiquid Assay, and CTCs were enumerated using an epithelial cell adhesion molecule-based, positive-selection microfluidic device.


Main Outcomes and Measures
Primary outcomes were distant disease-free survival (DDFS), disease-free survival (DFS), and overall survival (OS).


Results
Among 196 female patients (mean [SD] age, 49.6 [11.1] years), detection of ctDNA was significantly associated with inferior DDFS (median DDFS, 32.5 months vs not reached; hazard ratio [HR], 2.99; 95% CI, 1.38-6.48; P = .006). At 24 months, DDFS probability was 56% for ctDNA-positive patients compared with 81% for ctDNA-negative patients. Detection of ctDNA was similarly associated with inferior DFS (HR, 2.67; 95% CI, 1.28-5.57; P = .009) and inferior OS (HR, 4.16; 95% CI,1.66-10.42; P = .002). The combination of ctDNA and CTCs provided additional information for increased sensitivity and discriminatory capacity. Patients who were ctDNA positive and CTC positive had significantly inferior DDFS compared with those who were ctDNA negative and CTC negative (median DDFS, 32.5 months vs not reached; HR, 5.29; 95% CI, 1.50-18.62; P = .009). At 24 months, DDFS probability was 52% for patients who were ctDNA positive and CTC positive compared with 89% for those who were ctDNA negative and CTC negative. Similar trends were observed for DFS (HR, 3.15; 95% CI, 1.07-9.27; P = .04) and OS (HR, 8.60; 95% CI, 1.78-41.47; P = .007).


Conclusions and Relevance
In this preplanned secondary analysis of a randomized clinical trial, detection of ctDNA and CTCs in patients with early-stage TNBC after neoadjuvant chemotherapy was independently associated with disease recurrence, which represents an important stratification factor for future postneoadjuvant trials.


Trial Registration
ClinicalTrials.gov Identifier: NCT02101385.",chemotherapy,-114.44464944649447
"Perspectives on Triple-Negative Breast Cancer: Current Treatment Strategies, Unmet Needs, and Potential Targets for Future Therapies","[{'authorId': '1749222709', 'name': 'Gagan K Gupta'}, {'authorId': '88288005', 'name': 'A. Collier'}, {'authorId': '47381745', 'name': 'Dasom Lee'}, {'authorId': '47445941', 'name': 'R. Hoefer'}, {'authorId': '4440483', 'name': 'Vasilena Zheleva'}, {'authorId': '14519133', 'name': 'L. L. Siewertsz van Reesema'}, {'authorId': '1422400323', 'name': 'A. M. Tang-Tan'}, {'authorId': '37022719', 'name': 'M. Guye'}, {'authorId': '27210011', 'name': 'D. Chang'}, {'authorId': '145406801', 'name': 'J. Winston'}, {'authorId': '14764967', 'name': 'B. Samli'}, {'authorId': '48863952', 'name': 'Rick J Jansen'}, {'authorId': '46319892', 'name': 'E. Petricoin'}, {'authorId': '47396641', 'name': 'M. Goetz'}, {'authorId': '6523561', 'name': 'H. Bear'}, {'authorId': '33685778', 'name': 'Amy H Tang'}]",210,2020.0,1b32874bbd2940b3aff20bcd8955c2e2f47f901e,"Triple-negative breast cancer (TNBC), characterized by the absence or low expression of estrogen receptor (ER), progesterone receptor (PR), and human epidermal growth factor receptor (HER2), is the most aggressive subtype of breast cancer. TNBC accounts for about 15% of breast cancer cases in the U.S., and is known for high relapse rates and poor overall survival (OS). Chemo-resistant TNBC is a genetically diverse, highly heterogeneous, and rapidly evolving disease that challenges our ability to individualize treatment for incomplete responders and relapsed patients. Currently, the frontline standard chemotherapy, composed of anthracyclines, alkylating agents, and taxanes, is commonly used to treat high-risk and locally advanced TNBC. Several FDA-approved drugs that target programmed cell death protein-1 (Keytruda) and programmed death ligand-1 (Tecentriq), poly ADP-ribose polymerase (PARP), and/or antibody drug conjugates (Trodelvy) have shown promise in improving clinical outcomes for a subset of TNBC. These inhibitors that target key genetic mutations and specific molecular signaling pathways that drive malignant tumor growth have been used as single agents and/or in combination with standard chemotherapy regimens. Here, we review the current TNBC treatment options, unmet clinical needs, and actionable drug targets, including epidermal growth factor (EGFR), vascular endothelial growth factor (VEGF), androgen receptor (AR), estrogen receptor beta (ERβ), phosphoinositide-3 kinase (PI3K), mammalian target of rapamycin (mTOR), and protein kinase B (PKB or AKT) activation in TNBC. Supported by strong evidence in developmental, evolutionary, and cancer biology, we propose that the K-RAS/SIAH pathway activation is a major tumor driver, and SIAH is a new drug target, a therapy-responsive prognostic biomarker, and a major tumor vulnerability in TNBC. Since persistent K-RAS/SIAH/EGFR pathway activation endows TNBC tumor cells with chemo-resistance, aggressive dissemination, and early relapse, we hope to design an anti-SIAH-centered anti-K-RAS/EGFR targeted therapy as a novel therapeutic strategy to control and eradicate incurable TNBC in the future.",SIAH,-118.44464944649447
A TDO2-AhR signaling axis facilitates anoikis resistance and metastasis in triple-negative breast cancer.,"[{'authorId': '1398369905', 'name': 'Nicholas C. D’Amato'}, {'authorId': '144366636', 'name': 'T. Rogers'}, {'authorId': '2214503', 'name': 'M. Gordon'}, {'authorId': '31742664', 'name': 'L. I. Greene'}, {'authorId': '145408267', 'name': 'D. Cochrane'}, {'authorId': '5050696', 'name': 'Nicole S Spoelstra'}, {'authorId': '5285327', 'name': 'T. Nemkov'}, {'authorId': '1393164129', 'name': 'A. D’Alessandro'}, {'authorId': '2855996', 'name': 'K. Hansen'}, {'authorId': '1777056', 'name': 'J. Richer'}]",211,2015.0,9676fc42863556e7de97f86d53d354433a401419,"The ability of a cancer cell to develop resistance to anoikis, a programmed cell death process triggered by substratum detachment, is a critical step in the metastatic cascade. Triple-negative breast cancers (TNBC) exhibit higher rates of metastasis after diagnosis, relative to estrogen-positive breast cancers, but while TNBC cells are relatively more resistant to anoikis, the mechanisms involved are unclear. Through gene expression and metabolomic profiling of TNBC cells in forced suspension culture, we identified a molecular pathway critical for anchorage-independent cell survival. TNBC cells in suspension upregulated multiple genes in the kynurenine pathway of tryptophan catabolism, including the enzyme tryptophan 2,3-dioxygenase (TDO2), in an NF-κB-dependent manner. Kynurenine production mediated by TDO2 in TNBC cells was sufficient to activate aryl hydrocarbon receptor (AhR), an endogenous kynurenine receptor. Notably, pharmacologic inhibition or genetic attenuation of TDO2 or AhR increased cellular sensitivity to anoikis, and also reduced proliferation, migration, and invasion of TNBC cells. In vivo, TDO2 inhibitor-treated TNBC cells inhibited colonization of the lung, suggesting that TDO2 enhanced metastatic capacity. In clinical specimens of TNBC, elevated expression of TDO2 was associated with increased disease grade, estrogen receptor-negative status, and shorter overall survival. Our results define an NF-κB-regulated signaling axis that promotes anoikis resistance, suggest functional connections with inflammatory modulation by the kynurenine pathway, and highlight TDO2 as an attractive target for treatment of this aggressive breast cancer subtype.",TDO2,-121.94464944649447
A TDO2-AhR signaling axis facilitates anoikis resistance and metastasis in triple-negative breast cancer.,"[{'authorId': '1398369905', 'name': 'Nicholas C. D’Amato'}, {'authorId': '144366636', 'name': 'T. Rogers'}, {'authorId': '2214503', 'name': 'M. Gordon'}, {'authorId': '31742664', 'name': 'L. I. Greene'}, {'authorId': '145408267', 'name': 'D. Cochrane'}, {'authorId': '5050696', 'name': 'Nicole S Spoelstra'}, {'authorId': '5285327', 'name': 'T. Nemkov'}, {'authorId': '1393164129', 'name': 'A. D’Alessandro'}, {'authorId': '2855996', 'name': 'K. Hansen'}, {'authorId': '1777056', 'name': 'J. Richer'}]",211,2015.0,9676fc42863556e7de97f86d53d354433a401419,"The ability of a cancer cell to develop resistance to anoikis, a programmed cell death process triggered by substratum detachment, is a critical step in the metastatic cascade. Triple-negative breast cancers (TNBC) exhibit higher rates of metastasis after diagnosis, relative to estrogen-positive breast cancers, but while TNBC cells are relatively more resistant to anoikis, the mechanisms involved are unclear. Through gene expression and metabolomic profiling of TNBC cells in forced suspension culture, we identified a molecular pathway critical for anchorage-independent cell survival. TNBC cells in suspension upregulated multiple genes in the kynurenine pathway of tryptophan catabolism, including the enzyme tryptophan 2,3-dioxygenase (TDO2), in an NF-κB-dependent manner. Kynurenine production mediated by TDO2 in TNBC cells was sufficient to activate aryl hydrocarbon receptor (AhR), an endogenous kynurenine receptor. Notably, pharmacologic inhibition or genetic attenuation of TDO2 or AhR increased cellular sensitivity to anoikis, and also reduced proliferation, migration, and invasion of TNBC cells. In vivo, TDO2 inhibitor-treated TNBC cells inhibited colonization of the lung, suggesting that TDO2 enhanced metastatic capacity. In clinical specimens of TNBC, elevated expression of TDO2 was associated with increased disease grade, estrogen receptor-negative status, and shorter overall survival. Our results define an NF-κB-regulated signaling axis that promotes anoikis resistance, suggest functional connections with inflammatory modulation by the kynurenine pathway, and highlight TDO2 as an attractive target for treatment of this aggressive breast cancer subtype.",TDO2,-121.94464944649447
Triple-Negative Breast Cancer: A Review of Conventional and Advanced Therapeutic Strategies,"[{'authorId': '122133941', 'name': 'Mauricio A Medina'}, {'authorId': '6812773', 'name': 'G. Oza'}, {'authorId': '2109623903', 'name': 'Ashutosh Sharma'}, {'authorId': '40236946', 'name': 'L. Arriaga'}, {'authorId': '2107841690', 'name': 'J. M. Hernández'}, {'authorId': '3546532', 'name': 'V. Rotello'}, {'authorId': '144362086', 'name': 'Jose Tapia Ramirez'}]",215,2020.0,e30cb56e3a458346da5558dcf5bca59085de39ce,"Triple-negative breast cancer (TNBC) cells are deficient in estrogen, progesterone and ERBB2 receptor expression, presenting a particularly challenging therapeutic target due to their highly invasive nature and relatively low response to therapeutics. There is an absence of specific treatment strategies for this tumor subgroup, and hence TNBC is managed with conventional therapeutics, often leading to systemic relapse. In terms of histology and transcription profile these cancers have similarities to BRCA-1-linked breast cancers, and it is hypothesized that BRCA1 pathway is non-functional in this type of breast cancer. In this review article, we discuss the different receptors expressed by TNBC as well as the diversity of different signaling pathways targeted by TNBC therapeutics, for example, Notch, Hedgehog, Wnt/b-Catenin as well as TGF-beta signaling pathways. Additionally, many epidermal growth factor receptor (EGFR), poly (ADP-ribose) polymerase (PARP) and mammalian target of rapamycin (mTOR) inhibitors effectively inhibit the TNBCs, but they face challenges of either resistance to drugs or relapse. The resistance of TNBC to conventional therapeutic agents has helped in the advancement of advanced TNBC therapeutic approaches including hyperthermia, photodynamic therapy, as well as nanomedicine-based targeted therapeutics of drugs, miRNA, siRNA, and aptamers, which will also be discussed. Artificial intelligence is another tool that is presented to enhance the diagnosis of TNBC.",PARP,-123.44464944649447
Emerging targeted therapies in triple-negative breast cancer.,"[{'authorId': '143852522', 'name': 'J. Crown'}, {'authorId': '1389234486', 'name': 'J. O’Shaughnessy'}, {'authorId': '38246023', 'name': 'G. Gullo'}]",213,2012.0,23fc12f6bc071dfcf7a706bea50441bfa5738a57,"Standard chemotherapy regimens can prove effective for patients with early triple-negative breast cancer (TNBC); however, patients with advanced disease typically respond poorly and rapidly progress, and the outcome is poor. New targeted therapies are therefore an urgent unmet medical need for this patient population. Translational and clinical studies into new TNBC treatments have been facilitated by the increased understanding of the aberrant signal transduction pathways regulating growth and survival and the development of chemoresistance in TNBC. Some of the established targeted agents that have been approved in other indications may prove beneficial to patients with TNBC; however, in the absence of approved targeted agents for the treatment of TNBC, most new agents remain experimental. Increased understanding of molecular profiles of TNBC subtypes is likely to improve therapeutic strategies with targeted agents. Novel strategies have reached clinical evaluation in patients with TNBC, including targeting angiogenesis vascular endothelial growth factor and proliferation signalling (receptor tyrosine kinases and mammalian target of rapamycin). Aggressive TNBCs have been found to associate closely with BRCA1 mutation or dysregulation. The recent development of new investigational agents targeting DNA repair, either directly with poly(adenosine disphosphate-ribose) polymerase inhibitors or indirectly through DNA-binding or DNA-damage potentiation, is a major focus of current clinical studies. These and other targeted therapies represent a new approach to TNBC therapy.",PARP-inhibitors,-125.44464944649447
Advancements in clinical aspects of targeted therapy and immunotherapy in breast cancer,"[{'authorId': '2104155451', 'name': 'Feng Ye'}, {'authorId': '4402311', 'name': 'S. Dewanjee'}, {'authorId': '2144462736', 'name': 'Yuehua Li'}, {'authorId': '152393000', 'name': 'N. Jha'}, {'authorId': '2271354147', 'name': 'Zhe‐Sheng Chen'}, {'authorId': '2160678419', 'name': 'Ankush Kumar'}, {'authorId': '2219371508', 'name': 'Vishakha'}, {'authorId': '7298109', 'name': 'T. Behl'}, {'authorId': '35458815', 'name': 'S. Jha'}, {'authorId': '5989429', 'name': 'Hailin Tang'}]",222,2023.0,aca12aaba906bc36afd85b04e0a3dd060cc930bf,,immunotherapy,-128.94464944649445
Biology and Management of Patients With Triple-Negative Breast Cancer.,"[{'authorId': '145833898', 'name': 'Priyanka Sharma'}]",219,2016.0,bde9ba18b9cae1db275b153b9e1e5788cc650b11,"UNLABELLED
: Triple-negative breast cancer (TNBC) accounts for 15% of all breast cancers and is associated with poor long-term outcomes compared with other breast cancer subtypes. Because of the lack of approved targeted therapy, at present chemotherapy remains the mainstay of treatment for early and advanced disease. TNBC is enriched for germline BRCA mutation, providing a foundation for the use of this as a biomarker to identify patients suitable for treatment with DNA-damaging agents. Inherited and acquired defects in homologous recombination DNA repair, a phenotype termed ""BRCAness,"" may be present in a large proportion of TNBC cases, making it an attractive selection and response biomarker for DNA-damaging therapy. Triple-negative breast cancer is a diverse entity for which additional subclassifications are needed. Increasing understanding of biologic heterogeneity of TNBC has provided insight into identifying potentially effective systemic therapies, including cytotoxic and targeted agents. Numerous experimental approaches are under way, and several encouraging drug classes, such as immune checkpoint inhibitors, poly(ADP-ribose) polymerase inhibitors, platinum agents, phosphatidylinositol-3-kinase pathway inhibitors, and androgen receptor inhibitors, are being investigated in TNBC. Molecular biomarker-based patient selection in early-phase trials has the potential to accelerate development of effective therapies for this aggressive breast cancer subtype. TNBC is a complex disease, and it is likely that several different targeted approaches will be needed to make meaningful strides in improving the outcomes.


IMPLICATIONS FOR PRACTICE
Triple-negative breast cancer (TNBC) is an aggressive subtype that is associated with poor outcomes. This article reviews clinical features and discusses the molecular diversity of this unique subtype. Current treatment paradigms, the role of germline testing, and platinum agents in TNBC are reviewed. Results and observations from pertinent clinical trials with potential implications for patient management are summarized. This article also discusses the clinical development and ongoing clinical trials of novel promising therapeutic agents in TNBC.",chemotherapy,-129.44464944649445
Systemic Delivery of Anti-miRNA for Suppression of Triple Negative Breast Cancer Utilizing RNA Nanotechnology,"[{'authorId': '47590089', 'name': 'Dan Shu'}, {'authorId': '2155493783', 'name': 'Hui Li'}, {'authorId': '40138577', 'name': 'Yi Shu'}, {'authorId': '35212888', 'name': 'G. Xiong'}, {'authorId': '152210769', 'name': 'W. Carson'}, {'authorId': '1938161', 'name': 'Farzin Haque'}, {'authorId': '143891815', 'name': 'R. Xu'}, {'authorId': '9094808', 'name': 'Peixuan Guo'}]",227,2015.0,0754bf5626bf903f8deecddcebd768f63aae6faf,"MicroRNAs play important roles in regulating the gene expression and life cycle of cancer cells. In particular, miR-21, an oncogenic miRNA is a major player involved in tumor initiation, progression, invasion and metastasis in several cancers, including triple negative breast cancer (TNBC). However, delivery of therapeutic miRNA or anti-miRNA specifically into cancer cells in vivo without collateral damage to healthy cells remains challenging. We report here the application of RNA nanotechnology for specific and efficient delivery of anti-miR-21 to block the growth of TNBC in orthotopic mouse models. The 15 nm therapeutic RNA nanoparticles contains the 58-nucleotide (nt) phi29 pRNA-3WJ as a core, a 8-nt sequence complementary to the seed region of miR-21, and a 39-nt epidermal growth factor receptor (EGFR) targeting aptamer for internalizing RNA nanoparticles into cancer cells via receptor mediated endocytosis. The RNase resistant and thermodynamically stable RNA nanoparticles remained intact after systemic injection into mice and strongly bound to tumors with little or no accumulation in healthy organs 8 h postinjection, and subsequently repressed tumor growth at low doses. The observed specific cancer targeting and tumor regression is a result of several key attributes of RNA nanoparticles: anionic charge which disallows nonspecific passage across negatively charged cell membrane; “active” targeting using RNA aptamers which increases the homing of RNA nanoparticles to cancer cells; nanoscale size and shape which avoids rapid renal clearance and engulfment by lung macrophages and liver Kupffer cells; favorable biodistribution profiles with little accumulation in healthy organs, which minimizes nonspecific side effects; and favorable pharmacokinetic profiles with extended in vivo half-life. The results demonstrate the clinical potentials of RNA nanotechnology based platform to deliver miRNA based therapeutics for cancer treatment.",anti-miR-21,-137.94464944649445
The Receptor AXL Diversifies EGFR Signaling and Limits the Response to EGFR-Targeted Inhibitors in Triple-Negative Breast Cancer Cells,"[{'authorId': '8889638', 'name': 'Aaron S. Meyer'}, {'authorId': '2267538', 'name': 'Miles A. Miller'}, {'authorId': '4917787', 'name': 'F. Gertler'}, {'authorId': '1761370', 'name': 'D. Lauffenburger'}]",238,2013.0,51837eb3bc090ce1bc54849c210fa5d1eb83ee8e,"Amplification of downstream signaling by AXL receptor tyrosine kinase alters the migratory response of breast cancer cells. Transactivating Resistance Resistance to receptor tyrosine kinase (RTK) inhibitors in cancer is often mediated by the activation of alternate receptors that provide compensatory signaling. Meyer et al. showed that the RTK AXL predicts resistance to EGFR (epidermal growth factor receptor) inhibitors in cancer cell lines. Through a ligand-independent mode of transactivation by EGFR, AXL mediated the downstream activation of proteins in a distinct combination, thereby augmenting EGFR signaling and contributing unique output. Diversified, AXL-mediated signaling was required for EGF (epidermal growth factor)–induced migration of TNBC (triple-negative breast cancer) cells. Expression profiles of AXL and EGFR in cancer cell lines predicted resistance to EGFR inhibitors, and treatment with an AXL inhibitor reduced EGFR-elicited proliferation and migration, suggesting that targeting AXL may improve EGFR-targeted drug therapy in TNBC. The relationship between drug resistance, changes in signaling, and emergence of an invasive phenotype is well appreciated, but the underlying mechanisms are not well understood. Using machine learning analysis applied to the Cancer Cell Line Encyclopedia database, we identified expression of AXL, the gene that encodes the epithelial-to-mesenchymal transition (EMT)–associated receptor tyrosine kinase (RTK) AXL, as exceptionally predictive of lack of response to ErbB family receptor–targeted inhibitors. Activation of EGFR (epidermal growth factor receptor) transactivated AXL, and this ligand-independent AXL activity diversified EGFR-induced signaling into additional downstream pathways beyond those triggered by EGFR alone. AXL-mediated signaling diversification was required for EGF (epidermal growth factor)–elicited motility responses in AXL-positive TNBC (triple-negative breast cancer) cells. Using cross-linking coimmunoprecipitation assays, we determined that AXL associated with EGFR, other ErbB receptor family members, MET (hepatocyte growth factor receptor), and PDGFR (platelet-derived growth factor receptor) but not IGF1R (insulin-like growth factor 1 receptor) or INSR (insulin receptor). From these AXL interaction data, we predicted AXL-mediated signaling synergy for additional RTKs and validated these predictions in cells. This alternative mechanism of receptor activation limits the use of ligand-blocking therapies and indicates against therapy withdrawal after acquired resistance. Further, subadditive interaction between EGFR- and AXL-targeted inhibitors across all AXL-positive TNBC cell lines may indicate that increased abundance of EGFR is principally a means to transactivation-mediated signaling.",AXL,-149.94464944649445
Capivasertib Plus Paclitaxel Versus Placebo Plus Paclitaxel As First-Line Therapy for Metastatic Triple-Negative Breast Cancer: The PAKT Trial.,"[{'authorId': '40948664', 'name': 'P. Schmid'}, {'authorId': '1452142152', 'name': 'J. Abraham'}, {'authorId': '144229152', 'name': 'S. Chan'}, {'authorId': '31413955', 'name': 'D. Wheatley'}, {'authorId': '4774808', 'name': 'A. Brunt'}, {'authorId': '65909572', 'name': 'G. Nemsadze'}, {'authorId': '145575556', 'name': 'R. Baird'}, {'authorId': '89547259', 'name': 'Yeon-Hee Park'}, {'authorId': '49090563', 'name': 'P. Hall'}, {'authorId': '4295023', 'name': 'T. Perren'}, {'authorId': '145135941', 'name': 'R. Stein'}, {'authorId': '8464443', 'name': 'L. Mangel'}, {'authorId': '119979080', 'name': 'J. Ferrero'}, {'authorId': '34285920', 'name': 'M. Phillips'}, {'authorId': '7332597', 'name': 'J. Conibear'}, {'authorId': '93450872', 'name': 'J. Cortés'}, {'authorId': '50194197', 'name': 'A. Foxley'}, {'authorId': '49619815', 'name': 'E. D. de Bruin'}, {'authorId': '2912794', 'name': 'R. McEwen'}, {'authorId': '2001519', 'name': 'Daniel B. Stetson'}, {'authorId': '144762353', 'name': 'B. Dougherty'}, {'authorId': '37222355', 'name': 'S. Sarker'}, {'authorId': '52225717', 'name': 'Aaron Prendergast'}, {'authorId': '1470772334', 'name': 'Max McLaughlin-Callan'}, {'authorId': '46728900', 'name': 'M. Burgess'}, {'authorId': '143992562', 'name': 'C. Lawrence'}, {'authorId': '143634389', 'name': 'H. Cartwright'}, {'authorId': '82175143', 'name': 'K. Mousa'}, {'authorId': '28875689', 'name': 'N. Turner'}]",244,2019.0,4742cf8a3b106f25647c3a44a45c1a9efa93f37d,"PURPOSE
The phosphatidylinositol 3-kinase (PI3K)/AKT signaling pathway is frequently activated in triple-negative breast cancer (TNBC). The AKT inhibitor capivasertib has shown preclinical activity in TNBC models, and drug sensitivity has been associated with activation of PI3K or AKT and/or deletions of PTEN. The PAKT trial was designed to evaluate the safety and efficacy of adding capivasertib to paclitaxel as first-line therapy for TNBC.


PATIENTS AND METHODS
This double-blind, placebo-controlled, randomized phase II trial recruited women with untreated metastatic TNBC. A total of 140 patients were randomly assigned (1:1) to paclitaxel 90 mg/m2 (days 1, 8, 15) with either capivasertib (400 mg twice daily) or placebo (days 2-5, 9-12, 16-19) every 28 days until disease progression or unacceptable toxicity. The primary end point was progression-free survival (PFS). Secondary end points included overall survival (OS), PFS and OS in the subgroup with PIK3CA/AKT1/PTEN alterations, tumor response, and safety.


RESULTS
Median PFS was 5.9 months with capivasertib plus paclitaxel and 4.2 months with placebo plus paclitaxel (hazard ratio [HR], 0.74; 95% CI, 0.50 to 1.08; 1-sided P = .06 [predefined significance level, 1-sided P = .10]). Median OS was 19.1 months with capivasertib plus paclitaxel and 12.6 months with placebo plus paclitaxel (HR, 0.61; 95% CI, 0.37 to 0.99; 2-sided P = .04). In patients with PIK3CA/AKT1/PTEN-altered tumors (n = 28), median PFS was 9.3 months with capivasertib plus paclitaxel and 3.7 months with placebo plus paclitaxel (HR, 0.30; 95% CI, 0.11 to 0.79; 2-sided P = .01). The most common grade ≥ 3 adverse events in those treated with capivasertib plus paclitaxel versus placebo plus paclitaxel, respectively, were diarrhea (13% v 1%), infection (4% v 1%), neutropenia (3% v 3%), rash (4% v 0%), and fatigue (4% v 0%).


CONCLUSION
Addition of the AKT inhibitor capivasertib to first-line paclitaxel therapy for TNBC resulted in significantly longer PFS and OS. Benefits were more pronounced in patients with PIK3CA/AKT1/PTEN-altered tumors. Capivasertib warrants further investigation for treatment of TNBC.",capivasertib,-152.94464944649445
A review of triple-negative breast cancer.,"[{'authorId': '1422106664', 'name': 'R. Ismail-Khan'}, {'authorId': '145882824', 'name': 'M. Bui'}]",240,2010.0,5a61aaf8c215e9ad921285f4c1ae37db3084ca86,"BACKGROUND
An estimated 1 million cases of breast cancer are diagnosed annually worldwide. Of these, more than 170,000 are described as triple-negative. Triple-negative breast cancer (TNBC) is defined by the lack of protein expression of estrogen receptor (ER) and progesterone receptor (PR) and the absence of HER2 protein overexpression. TNBC is a subtype of breast cancer that overlaps with the ""basal-like"" breast cancer. TNBC has significant clinical implications.


METHODS
The epidemiology, diagnosis, clinical course, prognosis, and pathology of this subtype of breast cancer are reviewed. The authors compare the ""triple-negative"" and ""basal-like"" definitions of breast cancer. A discussion of both standard and experimental treatments for TNBC is included.


RESULTS
The poor prognosis of high-grade TNBC relates to poor disease-free interval in the adjuvant setting, shortened progression-free survival in the metastatic setting, and the lack of targeted therapy. However, not all TNBCs are associated with a poor prognosis.


CONCLUSIONS
Although chemotherapy is the main current treatment of this subtype of breast cancer, new agents such as PARP inhibitors, which show promise in the treatment of TNBC, are currently in clinical trials.",PARP,-153.44464944649445
Targeting triple-negative breast cancer cells with the histone deacetylase inhibitor panobinostat,"[{'authorId': '12324189', 'name': 'C. Tate'}, {'authorId': '6966297', 'name': 'L. Rhodes'}, {'authorId': '38845577', 'name': 'Chris Segar'}, {'authorId': '6040039', 'name': 'Jennifer L. Driver'}, {'authorId': '2231226397', 'name': 'N. Pounder'}, {'authorId': '2562492', 'name': 'M. Burow'}, {'authorId': '1399526644', 'name': 'B. Collins-Burow'}]",242,2012.0,987fa7db95594c7b5e01bd8982b17ddb59f00a03,,panobinostat,-154.44464944649445
